gene,baseMean_monocytes,log2FoldChange_monocytes,lfcSE_monocytes,stat_monocytes,pvalue_monocytes,padj_monocytes,baseMean_moDCs,log2FoldChange_moDCs,lfcSE_moDCs,stat_moDCs,pvalue_moDCs,padj_moDCs,same_direction,significant_both,geo_mean_padj,direction
PTPN23,138.09702615946648,-0.35000775680474355,0.20678892007320102,-1.692584673689696,0.09053455038822374,0.1932799621570941,792.8034092008548,0.05420028428017108,0.17617020293538815,0.3076586356663815,0.7583420978988276,0.9636674725969946,False,False,0.4315757322134432,down
PTPN4,256.48724872726643,0.143505334028349,0.14044563190001116,1.0217856695644059,0.30688235335308844,0.4556062948798841,290.7357490667662,-0.22665325700743058,0.26989224193076167,-0.8397916716167646,0.40102520388675744,0.8791629490560441,False,False,0.6328919132167012,up
PTPN6,508.06512097530793,-0.47955511292981556,0.14148908594267415,-3.3893434941272615,0.0007006018901090877,0.012709527505613728,4323.777824136012,-0.2024598113266007,0.16676689194498454,-1.214028809707571,0.22473672294246694,0.7608245073013362,True,False,0.09833473446596246,down
PTPN7,2621.5329467813067,-0.2740966296665354,0.07728581357421313,-3.546532241694475,0.0003903369753542316,0.009894414771289594,1388.082880597712,-0.14475422515657033,0.36433728501219065,-0.3973082940213678,0.6911401319316286,0.955573003140959,True,False,0.09723597912976176,down
PTPN9,927.7041844210589,-0.09583628977128708,0.09626519108195318,-0.9955445856820565,0.31947147080041294,0.469154851741392,1289.3059432170846,0.12160857353186678,0.14930758506162006,0.814483560776087,0.41536798605663283,0.884537261126115,False,False,0.6441932533047513,down
PTPRA,890.759097678659,-0.007319661309484036,0.08860545343204534,-0.08260960274976464,0.9341619654869087,0.9614448408479471,1528.7724375565454,-0.17940884145413374,0.19343303634084397,-0.9274984503577843,0.35366779599364917,0.8530270167913677,True,False,0.9056149426759563,down
PTPRC,7159.79804846778,0.182107323789087,0.07704008770801733,2.363799538745017,0.01808859727212908,0.06828887374070881,8030.519720878715,0.0794723491621252,0.16869759320978986,0.47109355652332596,0.6375739262979616,0.9453825864041856,True,False,0.2540848521254665,up
PTPRE,1184.8927819934256,0.011113737351214332,0.08595006355102952,0.12930458561692607,0.8971166430997725,0.9363441769235269,11022.805614152028,0.14298063284242865,0.20689592896661735,0.6910751388708986,0.4895183228100659,0.9045961272795798,True,False,0.9203332636853936,up
PTPRF,2653.104654924125,-0.2260456460784018,0.1130631965390274,-1.999285824192799,0.04557743707607992,0.12294239620909998,21.040855914713546,0.6625662959307441,1.046741237947527,0.6329800259230434,0.5267466866916648,0.9135308367275506,False,False,0.33512933335980777,down
PTPRG,891.9070299813501,0.2879116398684214,0.09017451429642252,3.1928271764458365,0.0014088723975898391,0.017208369999133034,9.681860251572957,-1.541181976469836,0.9391711953034961,-1.6410021774270858,0.10079696320269234,0.5916559542170842,False,False,0.10090309495926128,up
PTPRH,77.28020366529181,-0.7672019689524474,0.2509187676574724,-3.0575710861124183,0.00223138709358737,0.021650652109021895,5.975430981809544,-0.9286641014758505,1.0166081733125243,-0.9134926571069008,0.36098349373387373,,True,False,0.14714160563559817,down
PTPRJ,4876.057005904988,-0.02068330623924404,0.07041458714536657,-0.29373610039841075,0.768959566407087,0.8532089391758669,5381.130090321368,0.14815050826125475,0.24838859764577886,0.596446494184603,0.5508769880886564,0.9213721733066983,False,False,0.8866357620653315,down
PTPRM,2.10744904802492,-2.4602470974936734,1.5423347699730483,-1.595144676364046,0.11067988688423709,,168.22593584335513,0.1274119469939839,0.33602586844053667,0.37917303088982496,0.7045593771315947,0.9573385603361007,False,False,0.9784367942468745,down
PTPRO,389.4916833971335,0.047397391601638576,0.12348365259518583,0.38383535476570785,0.7011004821847453,0.8033812072579455,1940.6026147568664,-0.016387880363744015,0.22229127478481714,-0.07372255334631485,0.9412311526439208,0.9911215881317124,False,False,0.8923275508537587,up
PTPRU,23.249070472013344,-0.19247756959109563,0.442112940928663,-0.43535837061632815,0.663302322313771,,40.909708947170756,-0.7519570567772431,0.9267682884410182,-0.8113754712541607,0.41715008089468786,0.8850718996747037,True,False,0.9407825995811698,down
PTRF,9.088022738797038,-0.41156806895355075,0.6585964355370252,-0.6249169396399096,0.5320255738487876,,770.038176215218,-0.7919650742563722,0.6541688702896931,-1.210643169103503,0.22603219186564516,0.7612382799461849,True,False,0.8724897019141171,down
PTRH1,4.444674161883281,-0.08982172213505944,0.9622078004907146,-0.09334960918966924,0.9256258216747826,,43.01484650014632,0.30124423771492653,0.2861199166141745,1.05286007796915,0.2924051253421469,0.8188269409112899,False,False,0.9048905684729452,down
PTRH2,486.85999065936556,-0.006884869021933307,0.10871319566235546,-0.0633305734413008,0.9495032705350905,0.971578243569897,243.31801387514412,0.025034351461686692,0.21091224231109423,0.11869558251986712,0.9055165364454782,0.987160244353243,False,False,0.9793382542976427,down
PTRHD1,143.5072241676099,-0.17811069316620773,0.17197657450117437,-1.035668338451476,0.3003568981711989,0.44917889674892847,107.69830741417758,-0.046009643577555145,0.2039281990197469,-0.2256168778948512,0.8214994126337846,0.9721271556162286,True,False,0.6608017881780976,down
PTS,127.36006867616844,0.33213888487371207,0.20051533224692328,1.6564263747407697,0.09763550357629416,0.20364645826921104,96.44422064205028,-0.32709663364260877,0.2117584537728073,-1.5446685967661353,0.12242644448196875,0.6218433689494223,False,False,0.35585980341244516,up
PTTG1,1466.5094466132439,-0.12015721701931242,0.07933313850299643,-1.5145904887498438,0.12987614234730158,0.24771402158976502,13.497631399938998,0.9803474249726434,0.4884371462698968,2.0071107049481665,0.04473787663844267,0.4273262072617109,False,False,0.32535318245177786,down
PTTG1IP,2876.3220270375436,0.015746742730577086,0.07250064258371186,0.21719452641258083,0.8280567501674478,0.8939619086107067,3430.1052860976297,0.22814522463009987,0.20247393158083843,1.1267881393364068,0.2598320663827166,0.7923265064841144,True,False,0.8416113806142312,up
PTX3,197.65036114855562,0.2926185344295341,0.15348425524740725,1.9065052239908966,0.05658468856302033,0.14157708956605064,55.54566919686975,-0.7911084376218008,0.4834504829255054,-1.6363794546952646,0.10176019636089295,0.593421198141706,False,False,0.2898531457819656,up
PUDP,531.9596410249695,0.1253603286610131,0.10672447436461478,1.1746165011104253,0.24014817859339332,0.3846722436897552,377.8367025559763,-0.07247413039765345,0.21830285744144595,-0.3319889223946267,0.7398976237364527,0.9629515838961203,False,False,0.6086220061268933,up
PUF60,329.324389926249,-0.6247047480982346,0.16713277324186468,-3.737775278785082,0.0001856557700866052,0.007172501251012514,1237.0791262461748,0.061440121889405404,0.11369624149217694,0.5403883284359307,0.5889292552448324,0.9305509312912477,False,False,0.0816968648040874,down
PUM1,2617.941025730143,0.057565969607928036,0.07754540342522584,0.7423517973368566,0.45787421644722515,0.6000107979599253,1524.7394964531359,0.07304613713433937,0.12097935210999501,0.6037901167459176,0.5459831911261447,0.9194219226934411,True,False,0.7427402517011855,up
PUM2,8474.419656562166,0.17164190990297828,0.07917761105533522,2.167808647106341,0.030173248654728462,0.09411996313321548,2160.9178684979347,0.17825046881685078,0.16623870547578112,1.0722561169295173,0.28360501128501625,0.8117662416687139,True,False,0.2764116653447322,up
PUM3,1663.2303274719889,0.24872616719459714,0.08332430896662818,2.985037263185864,0.002835437804133514,0.024342758629561055,415.78552248600806,0.41824427439794104,0.17390218026289556,2.405054805901012,0.01617004054996194,0.27007653735071024,True,False,0.0810827229453721,up
PURA,2153.7525660349424,0.3259823392827863,0.08323371680803696,3.916469812763544,8.98550611815548e-05,0.005388723621882228,568.0289071501418,0.3115204903002498,0.11208201533929592,2.7793976523103328,0.005445981217420891,0.14817760090812784,True,False,0.028257532416109267,up
PURB,3926.741548111179,0.23771045671495378,0.07483857434871248,3.176309260079369,0.0014916184336426698,0.017700878135752773,1352.3194508421507,-0.04526725517777103,0.20030419971206295,-0.22599254155850282,0.8212072212563326,0.9721271556162286,False,False,0.13117737729509168,up
PUS1,80.80910507817292,-0.4305335570609425,0.23672143409402488,-1.8187349984114076,0.06895186949592073,0.1620267967361904,220.2000751580039,0.5437463203659325,0.2242279632074618,2.4249710544034317,0.015309607363035204,0.26365524507475374,False,False,0.20668627144093918,down
PUS10,293.5603615247848,0.16740072732087083,0.13525429180247242,1.2376740515217484,0.21583694438142342,0.3561770553460889,103.26563713936645,0.3303929605501227,0.27302908276159116,1.21010171227298,0.22623986622475256,0.7612382799461849,True,False,0.5207068359143692,up
PUS3,265.7963961877047,0.29145094855392384,0.14799511909555135,1.9693281125423594,0.04891542493278822,0.12829690658132106,117.09225568793966,0.04667916173063062,0.26574939018235627,0.1756510586857774,0.8605680868777139,0.9774133056752551,True,False,0.35411735846970055,up
PUS7,529.4472872076866,0.24020254719762452,0.12234042804512732,1.9633946932817805,0.04960032997113734,0.12962497168373258,162.37051142120242,0.8430757175455785,0.25279697444144933,3.3349913281531167,0.0008530205936986807,0.04829268090763647,True,False,0.07911976614717658,up
PUS7L,1339.9961378222206,0.35978554053018846,0.0918078445841554,3.918897586146814,8.895489942320283e-05,0.005388723621882228,261.8732447887641,0.1989799487154517,0.19795870266294552,1.0051588843469286,0.3148203496981895,0.8315569148716094,True,False,0.0669404988785425,up
PUSL1,10.447926425273247,-0.9322199987549071,0.6739932217470168,-1.3831296349517526,0.16662512038008093,,100.86488756067581,0.2599334754141702,0.17417100575421754,1.4924038262773593,0.1355933125728257,0.6421524957360774,False,False,0.8013441805716676,down
PVR,334.14041805916145,-0.22060083589751436,0.1357316937910333,-1.6252713698330614,0.10410474903437672,0.21279965455175065,976.2837586040338,0.694714309138274,0.22147948780336085,3.1366981928144595,0.0017086191122482326,0.07271948925924027,False,False,0.1243972756677013,down
PVT1,228.90168651516785,-0.38494493393442325,0.14989038187809964,-2.5681763506846282,0.010223513077910359,0.0490305585819232,34.645556124453975,-0.044550830755124275,0.3504469211301168,-0.1271257587638588,0.8988408643144189,0.9847930108862697,True,False,0.21973837036650604,down
PWP1,1236.1697268048176,0.14642183045320958,0.09013382058475344,1.624493774959069,0.1042704678818757,0.21305489725285903,513.499347730758,0.06735262667866834,0.128828555786314,0.5228082102417195,0.6011077255596318,0.9338328596259108,True,False,0.44604670602857494,up
PWP2,8.528119346324173,-1.4929565388015378,0.6939761934695939,-2.1513080028543525,0.031451897020597294,,61.940576596127215,0.2854047803088495,1.5493617553719117,0.18420796777724802,,,False,False,1.0,down
PWWP2A,1225.650303249916,0.2284349605125942,0.10326961639517743,2.212024877079546,0.026964946083153245,0.08766854498243494,193.12711526795988,0.06184764453967138,0.18326127815484577,0.33748342891842925,0.7357525020067723,0.9629515838961203,True,False,0.2905521713026836,up
PWWP2B,19.790573570810327,-0.3394537329245403,0.44129432534117646,-0.7692229730398177,0.44176095479612465,,69.01664446525568,-0.24032713193091865,0.33759790107749504,-0.711873892473496,0.47654287027400766,0.8994873084889381,True,False,0.9484130474054742,down
PXDC1,9.470326012686598,-0.09796043456880825,0.6226197919151202,-0.15733588273429458,0.874980142080561,,604.7516328492467,-0.19360400083266166,0.18324182488323262,-1.056549185515,0.2907173819727096,0.8182175033086815,True,False,0.9045537592142777,down
PXK,5206.772277052415,0.15722414504938115,0.07923445210983117,1.9842901776041086,0.047223500542807176,0.12569235370299098,1021.4114422973092,0.6799599608038442,0.3532562157897427,1.924835092522632,0.0542499922276833,0.46258025046888845,True,False,0.24112818262897784,up
PXMP2,219.023817997644,-0.06436993864427332,0.14777349008887958,-0.43559868962665427,0.6631279216843169,0.7721264258649708,14.081939948266655,-0.21242095534575461,0.4238551337987698,-0.501164049711862,0.6162556730326989,0.9389595326126879,True,False,0.8514666569796366,down
PXMP4,259.2220356956039,0.03825285188329691,0.13798843758834559,0.2772178057223522,0.7816128682273091,0.8617486342330686,90.70734563658765,-0.05032070049770568,0.2011043684702175,-0.2502218170619099,0.8024158142205537,0.9701643566284347,False,False,0.9143510317739885,up
PXN,364.89400754083607,-0.3841376877833342,0.13439856665416852,-2.8581978018544567,0.004260547148719998,0.030130011734439525,1694.2129568502153,0.25482482670878154,0.24844894723602576,1.0256627349147054,0.3050505854445633,0.8254199533536891,False,False,0.15770197487789167,down
PXYLP1,79.67719808758007,-0.14339319895590305,0.2288088979584567,-0.6266941549709225,0.5308597360206637,0.6633203050349238,122.7502968274895,0.9598317986057097,0.4483423125392887,2.140845893329773,0.03228646762839024,0.37843255240768137,False,False,0.501020953751645,down
PYCARD,91.51862215229873,-0.5332067514998622,0.2417034002120577,-2.206037445199591,0.02738137799524712,0.08848053093817308,359.27696025250833,-0.011846785216424486,0.2800998794346461,-0.04229486010610233,0.966263642662756,0.995878664873024,True,False,0.29684317916698727,down
PYCR1,96.93760986556465,-0.4265537625004121,0.23077060632536128,-1.8483886197318302,0.06454614383941171,0.15504028958526156,55.073679415935004,1.5513506869626046,0.7412659318177218,2.0928395874857006,0.036363476611636296,0.3954415663512732,False,False,0.24760729989471397,down
PYCR2,648.9392811020917,-0.36632268675197177,0.11003820491324619,-3.329050006229923,0.0008714275669924416,0.014027563196447775,719.7730810464375,0.125091069361757,0.13289322742323262,0.9412900249865432,0.34655625314400407,0.8486245853976851,False,False,0.10910607224955593,down
PYCRL,15.448263737686872,-0.7486250777288338,0.5105536857813942,-1.466300407924928,0.14256646440187648,,29.778016298111815,0.4514304403173884,0.3511979909522626,1.2854015454170127,0.19865200145482842,0.7387703837582864,False,False,0.8595175296399058,down
PYGB,179.32336159069078,-0.5169575182343684,0.17774280240633628,-2.9084582398591663,0.003632156829183197,0.027715455658529575,1928.3828180750706,0.09346155017202873,0.18643925315813406,0.5012976000968878,0.6161616940377375,0.9389595326126879,False,False,0.16131860181417582,down
PYGL,7772.809118518485,0.03690189376374492,0.06573417532790318,0.5613806452985287,0.5745380754272327,0.7005759705575633,2022.9759281297693,-0.5085544910513818,0.162953462778842,-3.1208572213134516,0.001803254413289725,0.07599593918755515,False,False,0.23073995938015376,up
PYGM,3.7388494309958245,-0.17122313920479526,1.0324176612225746,-0.1658467746493558,0.8682775349528276,,1.9252073745633131,-1.536401829605385,1.428322522466647,-1.0756686990779156,0.28207545095531594,,True,False,1.0,down
PYGO2,922.2259132398455,-0.2821109942741678,0.10078260221703737,-2.799203315534918,0.005122886971765718,0.03286398155134576,396.49797746310276,0.023094208435730415,0.16551954318255838,0.13952556895507412,0.8890348524436287,0.9828065310154683,False,False,0.179719046580585,down
PYM1,290.35983046711226,-0.24979802397140594,0.14329865235134512,-1.7431986963767223,0.0812989131106995,0.18020164952352455,247.11324503469814,0.1424286072453266,0.14214260973357126,1.002012046298372,0.31633777483850456,0.832000309480255,False,False,0.38720514998179567,down
PYROXD1,979.8732901107043,0.2982873221588214,0.10827620048988554,2.75487430117836,0.0058714687906362955,0.03562304113902095,517.5735396857459,0.18458943762062074,0.19770880526159984,0.9336429774909615,0.3504880882175283,0.8511208342557834,True,False,0.1741249910063791,up
PYROXD2,12.385544534249599,-0.0906340588126371,0.5451893914374913,-0.16624325461224373,0.8679655207613185,,19.53527997360463,-0.6409187217081264,0.7935866153041761,-0.8076228975490807,0.4193077012051527,0.8854855184083815,True,False,0.9410024008515502,down
PYURF,1513.4793638570397,0.1714707734416271,0.0981409225376917,1.7471893376157388,0.08060450063120624,0.17908105347904413,1047.8191356608736,0.25918824521281625,0.14532062879980956,1.7835612696795315,0.07449498374124422,0.5295167704953435,True,False,0.3079389892415823,up
QARS,1865.5265210865052,-0.4619916618773452,0.09289839139299655,-4.973085700945453,6.589551207872554e-07,0.0004582373909954574,2982.2830193163118,-0.22111892589560908,0.10227986104496209,-2.161900922004631,0.030625813927553494,0.3675121105564895,True,False,0.012977202730197285,down
QDPR,282.3625798195033,-0.001977200732372392,0.13269148181805385,-0.014900735942368354,0.9881113727910892,0.99328306629799,274.5205267512368,0.16559259272554047,0.26058212771964095,0.6354717960692252,0.5251207556513277,0.912871361069671,False,False,0.9522287879805474,down
QKI,10886.539931834055,0.24773945912765208,0.08741085320980192,2.8341956408208526,0.004594119686771622,0.031188745276469178,5471.262823773315,0.04700152357224244,0.16032964334945296,0.2931555424831724,0.7694032638846994,0.9660520561643395,True,False,0.1735798130645349,up
QPCT,50.710652903092985,0.11308218198445348,0.2763528764216213,0.40919487956379436,0.6823966517951296,,6254.620293222448,-0.0862885563561479,0.27363183812333425,-0.31534545449077095,0.7524993764883816,0.9636674725969946,False,False,0.981665662329591,up
QPCTL,67.46788238986396,-0.057963807174528044,0.2527851330837328,-0.2293006968702074,0.8186352118855194,,84.80618583172938,-0.4283127425572375,0.22743842314302692,-1.8832030957578736,0.05967284968100491,0.48202361306928093,True,False,0.6942792039729269,down
QPRT,3405.816399854513,-0.17988412588243813,0.08482733860074877,-2.120591413684294,0.03395620132647009,0.1016320696181927,481.67576696892974,-0.13325318418936918,0.45693352822241734,-0.29162487749094823,0.770573452349717,0.9662200009453533,True,False,0.31336709846850286,down
QRICH1,1534.8781658985483,-0.18099887249430388,0.07997044056384787,-2.263322187775064,0.02361583551291008,0.08068679339507535,1112.1343619918048,-0.04280390491860741,0.10082621245295034,-0.42453151692652813,0.6711782252716995,0.9513896685174361,True,False,0.27706421931002856,down
QRICH2,2.2378603635532737,0.034460411666422545,1.3864781960710784,0.02485463656339816,0.980170910822466,,6.683824763766514,0.14965499606693897,0.6198801396167027,0.24142569910285686,0.8092251967266555,,True,False,1.0,up
QRSL1,1318.6971058440367,0.09455213970386683,0.09168310477632473,1.0312929512426696,0.30240346280854413,0.4510754355149326,398.76389803291795,0.013233423883312551,0.19612317153591055,0.06747506569303814,0.9462035114713102,0.9921204534296258,True,False,0.6689702277486204,up
QSER1,4300.186246292158,0.30865637875864954,0.07345927910103912,4.201734383128236,2.6487781288509033e-05,0.0028319907658832574,825.2655581346,0.08570822895517854,0.15503524874689184,0.5528305959317966,0.5803794156885491,0.9303427456119592,True,False,0.05132954378016178,up
QSOX1,1453.4380558204846,-0.46205643648244626,0.11850880193404358,-3.898920830704247,9.662235727537367e-05,0.005388723621882228,12496.54631216876,-0.10191669771844881,0.23726065439493205,-0.42955583165847405,0.6675187721704241,0.9503347863207794,True,False,0.07156180204371032,down
QSOX2,276.93245443206837,-0.04778315570951298,0.13298828004595073,-0.35930350924910615,0.719368049382131,0.8166878671207017,169.51965422375565,-0.0028793506288392035,0.3091266747150939,-0.00931446835344427,0.9925682369713074,0.9976400547305377,True,False,0.9026408634955893,down
QTRT1,22.57269428278967,-1.4242901314691723,0.4423615173173077,-3.219742395556355,0.0012830583695421075,,147.1179288041098,0.1519481375284584,0.2093358436269953,0.7258581946396477,0.46792570701539504,0.8967984729670145,False,False,0.946994441888132,down
QTRT2,661.097258051241,0.0904368259094051,0.09961626992011854,0.9078519601459244,0.36395644165550334,0.5126169511802757,579.4339928840805,0.25823352595175775,0.11880035203963892,2.173676437133752,0.029729443450598317,0.36277621513121405,True,False,0.4312368692044811,up
R3HCC1,144.6881398081842,-0.47262820173400727,0.17446282805276278,-2.7090481508821487,0.006747654617246037,0.038454942640324265,161.2215403503353,0.8129434339549703,0.4275801436027102,1.9012656366716685,0.05726722765444117,0.47361253917851637,False,False,0.13495459617163164,down
R3HCC1L,588.6150771448795,0.09895653255108976,0.10115582670202058,0.9782583542378692,0.3279465617259243,0.47843504690393235,367.890316783973,-0.1847507542824417,0.24157919252791324,-0.7647626947883548,0.4444128656437889,0.8909843773433183,False,False,0.6528998026994046,up
R3HDM1,1210.2621005558767,0.15658741856363761,0.10245731431212099,1.5283185940890203,0.1264334554988105,0.24319147599264102,503.2383611327911,0.09691268657329885,0.15956341141484562,0.6073615856791726,0.5436109758551869,0.9188570193316111,True,False,0.47271364985311476,up
R3HDM2,1445.0114451123334,-0.05711813256309259,0.08210239820618334,-0.6956938385606242,0.4866205849791291,0.62559457726965,1024.2075373617029,-0.0604853028042604,0.16301841555978722,-0.37103355836554147,0.710612536902822,0.9598230928111648,True,False,0.7748936197961941,down
R3HDM4,157.38112146072143,-0.5833533730771364,0.16547771814473428,-3.5252684144877393,0.0004230538970390626,0.010191397690564577,594.7774599963741,0.19210711502172834,0.13429173361083918,1.4305207763452588,0.1525676071707038,0.6700418372743239,False,False,0.08263572370941753,down
RAB10,4989.149465797723,0.24075884714735524,0.08991744204836183,2.67755445064667,0.007416179714985736,0.040565375252761514,4621.927915896691,0.1776377355870096,0.10753348142146271,1.6519295501164228,0.09854891328715254,0.5871808424476846,True,False,0.15433473755160554,up
RAB11A,2732.3677909770054,0.2177875984588689,0.08651658687539861,2.5172929992317785,0.011826043805840677,0.053381359488570736,1822.1002264309739,-0.11727771319360182,0.1551582722482738,-0.75585859196693,0.44973398282620103,0.8909843773433183,False,False,0.21808704075589644,up
RAB11B,97.08568039649826,-0.2837431990285281,0.2208365466556245,-1.2848561677202874,0.19884255040971555,0.33510627815775296,636.9203574557453,-0.06816549101773052,0.12451066226723437,-0.5474670986122337,0.5840578683147044,0.9305509312912477,True,False,0.5584205039405706,down
RAB11FIP1,2697.5513510796814,-0.02529166554181808,0.07096313567742381,-0.35640569290492,0.7215367666090906,0.8185263743881918,1818.240696047265,-0.5334828148873406,0.19199690620699061,-2.7786011005416738,0.005459352137165502,0.14817760090812784,True,False,0.34826322578887126,down
RAB11FIP2,915.6214078180261,0.23451926805017473,0.10265842785398668,2.2844619088043756,0.022344398760387393,0.07797739159237234,651.2697465126239,0.13376812064190294,0.11626453729890912,1.1505496323267788,0.24991756435386137,0.783096095191313,True,False,0.24711088779977036,up
RAB11FIP3,45.14723133991408,-0.18031434463662388,0.3102060580064663,-0.581272802328268,0.5610566079350348,,181.82177750020188,0.17873670960316623,0.18035356004748293,0.9910351065768205,0.321668438136805,0.835211162361348,False,False,0.9138988797243095,down
RAB11FIP4,34.949825567095935,-0.062378352501413256,0.3344438384135626,-0.1865136843223231,0.8520419486046379,,1133.965835964424,-0.5191718985249968,0.46988659884520934,-1.1048876469363262,0.26920827576043915,0.8032121987813632,True,False,0.896221065798703,down
RAB11FIP5,230.92366570985746,-0.4171549416977258,0.1517435409842435,-2.7490787350286077,0.005976302871287263,0.03597917572332763,11.325115855055506,-0.4538954696672449,0.5978421153085889,-0.7592229755057607,0.4477191843567999,0.8909843773433183,True,False,0.17904436176315328,down
RAB12,577.3412120332952,0.13685869937007603,0.11329507998876656,1.207984489561646,0.22705322848157616,0.36959388696686923,649.7801116532992,0.037248238546076326,0.10458744935594091,0.35614443965747694,0.7217323981344195,0.9622123640202644,True,False,0.596345376192211,up
RAB13,3443.490034405852,-0.10142504369577088,0.07888691991905981,-1.2857016575097089,0.1985472025588807,0.3347415338438152,1141.023803047278,-0.23783640131719133,0.20490362836515683,-1.1607232298168255,0.24575447181525878,0.7792661629122785,True,False,0.5107374576490747,down
RAB14,4872.181562920342,0.24867078127407605,0.0918880171057445,2.7062373213245676,0.006805039509837431,0.038683033856738006,2361.8033972997564,0.0213618526465419,0.08699400435977415,0.24555545872101014,0.8060263723842639,0.9707357665831364,True,False,0.1937808156776155,up
RAB15,97.27607611078854,-0.08709697125127012,0.20923226920167076,-0.41626930484284325,0.6772129510285294,0.7841927500198257,5.408982038119377,0.9007535654107386,1.4492580607686327,0.621527379970557,0.5342526853306884,,False,False,0.8855465826368626,down
RAB17,15.223708504801351,-0.5413129315343798,0.5206920636338225,-1.0396028081485393,0.2985244717305561,,1.4829644332393266,-0.4369331182965288,1.402525862827683,-0.3115330204432823,0.755395444231513,,True,False,1.0,down
RAB18,1131.400323934144,0.255482092316001,0.1044997242599676,2.444811162184785,0.01449280027897847,0.05993618901629648,1367.3252250414378,-0.09828864918523744,0.12703445014210013,-0.7737164924576934,0.4390984648313815,0.8909843773433183,False,False,0.23108917770206452,up
RAB1A,3888.327437531596,0.2209649489790083,0.08812974073643264,2.507268796351535,0.01216681489769614,0.05432878689977245,3588.967262345207,-0.22178621755634706,0.13803289691180307,-1.606763478260249,0.10810626268582242,0.6060643571551733,False,False,0.1814572712994191,up
RAB1B,541.0710754738826,-0.6425511142056713,0.3020082980666879,-2.127594236049059,0.03337074054349706,0.10044137329435635,2353.5758949023243,-0.15582660711684831,0.11746808840080436,-1.3265441639363673,0.18465951665273572,0.7181142936810839,True,False,0.26856728363602816,down
RAB20,68.34923842103213,-0.18167954395331784,0.24446757077755454,-0.7431641889166205,0.4573822815515566,,2453.4389488738275,-0.23603572727657104,0.22155925420764136,-1.0653390584866411,0.28672252372238316,0.8147688087940449,True,False,0.9026454502151134,down
RAB21,2281.763173880055,0.2304503939084811,0.09090994774091285,2.534930440893542,0.011246965638613856,0.051772770775102,1278.162642256998,0.11838858334822486,0.08434261526890466,1.4036627032582925,0.16041931367189344,0.6826100537567569,True,False,0.18799099404473774,up
RAB22A,1347.228662537313,0.20829145630502213,0.09211975382465327,2.261094365292135,0.02375341423506081,0.08094535685149844,984.1638407782453,-0.0725406990975315,0.12438571356809988,-0.5831915661103333,0.5597643480908255,0.9237937607927366,False,False,0.27345349810261316,up
RAB23,495.1906272711213,0.3551530457604613,0.11693955488806891,3.0370651410500344,0.0023889382331842846,0.022319424909788374,61.46420303055932,-0.052561600915624306,0.4310574583390408,-0.12193641450528593,0.9029493761906464,0.9859938097128159,False,False,0.14834694064051798,up
RAB24,259.92931602395396,-0.742818228320463,0.16769985214323674,-4.429450705096644,9.44734034309294e-06,0.0016702577477763127,314.70932274507635,-0.009102547815840108,0.2629164910435542,-0.03462144112646094,0.9723816042008979,0.996890610191185,True,False,0.04080519899911386,down
RAB27A,6212.058043645047,0.18962430291840424,0.08058880388089366,2.3529856975996286,0.018623350393368533,0.06981394841086624,417.66476963458945,0.03193028201987883,0.2296593826812954,0.13903321365358434,0.8894239032241914,0.9829123373609371,True,False,0.26195608642083584,up
RAB28,574.6218235762238,0.2150755822673069,0.1144092448287761,1.8798793977635915,0.060124516318783475,0.14739337948795075,187.4541058867867,0.10162256639123175,0.1799443683566202,0.5647443558213087,0.5722476597431467,0.9261308408761164,True,False,0.3694665810120698,up
RAB29,885.1347328229309,0.08355013759602897,0.08950502506068318,0.9334686799918006,0.3505780341742434,0.5001886847861486,680.5355110275241,-0.07590336148895209,0.16789699023754967,-0.45208291930403244,0.651209248176122,0.9474675270854195,False,False,0.6884130564206642,up
RAB2A,3848.279016851819,0.2814810050810353,0.10049815418237254,2.800857462220011,0.005096702543460378,0.03278583675282967,1246.4083826217416,-0.11256755885267672,0.13408842907825386,-0.8395024061843727,0.4011874395174877,0.8791953317349134,False,False,0.16977972381916162,up
RAB2B,410.6874306598654,0.1415611335333794,0.11700761802355131,1.2098454436093722,0.22633820485964307,0.36912366330302093,311.492447134012,0.1520359387748849,0.1959425187503102,0.7759211208702714,0.4377955610530486,0.8907853225128436,True,False,0.5734195161158223,up
RAB30,15.805525504853115,-0.07869382048126272,0.5083404269704271,-0.1548053554391824,0.8769747690817363,,218.53393552424157,1.0642507788225375,0.4570641713042906,2.3284493636540424,0.019888255054007486,0.2998239684770431,False,False,0.5475618398656384,down
RAB31,7251.842667959231,0.15655217129129603,0.07570141273663603,2.068021792881706,0.03863797388143067,0.11063209046313568,5657.347596147089,0.2405439673883642,0.12414482034495937,1.937607761000163,0.05267109489138109,0.45709500836329475,True,False,0.22487635784024915,up
RAB32,933.8066672724958,0.009574236831292132,0.0911416464558743,0.10504788100275808,0.916337815320727,0.9491876615303381,692.1432194497443,-0.3953175092551331,0.2586831475160656,-1.5281919717270402,0.12646488150184743,0.6285600044803578,False,False,0.7724127140228918,up
RAB33A,52.23867832145047,-0.35080560849111325,0.28282513695108547,-1.2403621979038766,0.21484145644074049,,167.0876300130767,0.2223810525601312,0.6789372832023657,0.3275428497772566,0.743257339217273,0.9631022409171878,False,False,0.9813777259124988,down
